parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt,assessmentyear_nan,roomcnt_nan,regionidzip_nan,rawcensustractandblock_nan,bedroomcnt_nan,calculatedfinishedsquarefeet_nan,propertylandusetypeid_nan,regionidcounty_nan,taxvaluedollarcnt_nan,bathroomcnt_nan,taxamount_nan,fips_nan,structuretaxvaluedollarcnt_nan
14323630,3,0,283,417,5,2139,6,0,22493,-117.7768,33.665955,3,9267,1,122,20727,0,0,0,0,0,0,0,0,0,0,0,0,0
12497602,3,0,152,345,3,1186,6,2,15800,-118.19981999999999,33.807735,2,4602,0,0100,7548,0,0,0,0,0,0,0,0,0,0,0,0,0
14353499,3,8,284,417,4,1646,6,0,14124,-117.75747,33.705321999999995,2,3280,1,122,16699,0,0,0,0,0,0,0,0,0,0,0,0,0
14704166,3,0,324,417,3,1059,10,0,18945,-117.79993,33.731297,2,5660,1,34,11623,0,0,0,0,0,0,0,0,0,0,0,0,0
11037816,3,0,200,25,2,1164,6,2,1351,-118.43533000000001,34.247032,2,588,0,0100,1208,0,0,0,0,0,0,0,0,0,0,0,0,0
11827205,3,0,20,298,3,752,6,2,10565,-118.165405,34.039043,2,3289,0,0100,10927,0,0,0,0,0,0,0,0,0,0,0,0,0
12822982,3,0,113,287,5,3166,6,2,13230,-117.99108999999999,33.95087,4,3954,0,0101,19310,0,0,0,0,0,0,0,0,0,0,0,0,0
12872559,3,0,262,239,3,1240,6,2,14586,-117.72739399999999,34.079235,2,4223,0,0100,15888,0,0,0,0,0,0,0,0,0,0,0,0,0
14076684,3,6,322,437,3,957,6,0,1732,-117.94173,33.714455,2,714,1,122,1712,0,0,0,0,0,0,0,0,0,0,0,0,0
17290225,3,10,215,461,6,3292,6,1,22166,-118.81631499999999,34.18059,4,8432,2,1110,22511,0,0,0,0,0,0,0,0,0,0,0,0,0
12940052,3,0,243,245,4,1405,6,2,14814,-117.95796999999999,34.076702000000004,2,4416,0,0101,13662,0,0,0,0,0,0,0,0,0,0,0,0,0
13005174,3,0,268,260,4,1314,12,2,19137,-118.04435,34.093616,2,6738,0,010D,16692,0,0,0,0,0,0,0,0,0,0,0,0,0
14173055,3,6,349,412,3,1052,6,0,4108,-117.859505,33.906124,2,1667,1,122,5664,0,0,0,0,0,0,0,0,0,0,0,0,0
14459308,3,0,315,414,5,3167,6,0,22854,-117.63748999999999,33.540195000000004,5,10156,1,1,22302,0,0,0,0,0,0,0,0,0,0,0,0,0
11660573,3,0,46,178,6,3956,6,2,23878,-118.48902,34.064479999999996,10,10836,0,0113,23131,0,0,0,0,0,0,0,0,0,0,0,0,0
12817611,3,0,254,253,3,1186,6,2,18768,-117.97595,33.999676,3,5966,0,0100,17495,0,0,0,0,0,0,0,0,0,0,0,0,0
11320013,3,0,375,399,4,1341,6,2,10847,-118.25628999999999,34.65164,3,3615,0,0101,17713,0,0,0,0,0,0,0,0,0,0,0,0,0
12112490,3,0,174,275,3,1676,6,2,479,-118.12151000000001,34.141220000000004,2,0,0,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12953053,3,0,270,249,3,1452,6,2,15946,-117.93478,34.056315999999995,4,4400,0,0100,15334,0,0,0,0,0,0,0,0,0,0,0,0,0
12141509,3,0,160,257,3,2610,6,2,21406,-118.0244,34.1236,3,8109,0,0101,20066,0,0,0,0,0,0,0,0,0,0,0,0,0
13953370,3,6,340,435,3,1062,6,0,1422,-117.93749,33.761672999999995,2,854,1,122,1407,0,0,0,0,0,0,0,0,0,0,0,0,0
14040980,3,5,293,438,3,1120,6,0,19994,-118.00685,33.722415999999996,2,6536,1,122,6768,0,0,0,0,0,0,0,0,0,0,0,0,0
14673078,3,3,283,417,1,171,10,0,10709,-117.772354,33.672665,1,2717,1,34,1930,0,0,0,0,0,0,0,0,0,0,0,0,0
13121343,3,0,374,398,0,846,7,2,0,-118.10506399999998,34.708504,0,221,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12708732,3,0,88,384,3,2769,6,2,22897,-118.37033000000001,33.759186,3,9676,0,0100,21906,0,0,0,0,0,0,0,0,0,0,0,0,0
14475706,3,7,314,414,3,1438,6,0,6090,-117.63467,33.60725,3,1362,1,122,6390,0,0,0,0,0,0,0,0,0,0,0,0,0
12256602,3,0,146,317,3,1272,6,2,1532,-118.26678000000001,33.874373999999996,2,5166,0,0100,1895,0,0,0,0,0,0,0,0,0,0,0,0,0
12854390,3,0,260,240,4,1293,6,2,13276,-117.78638500000001,34.017765000000004,2,3868,0,0100,16070,0,0,0,0,0,0,0,0,0,0,0,0,0
12599397,3,0,106,379,2,1152,10,2,18293,-118.31383500000001,33.82008,3,6279,0,010C,17421,0,0,0,0,0,0,0,0,0,0,0,0,0
13897413,3,4,305,415,2,457,6,0,13147,-117.61777,33.434162,1,2949,1,122,1986,0,0,0,0,0,0,0,0,0,0,0,0,0
11690859,3,0,46,178,3,1357,6,2,20452,-118.498985,34.109943,3,7444,0,0104,17572,0,0,0,0,0,0,0,0,0,0,0,0,0
10867558,3,0,230,62,5,3335,6,2,23465,-118.4832,34.148272999999996,5,10390,0,0101,22897,0,0,0,0,0,0,0,0,0,0,0,0,0
11935370,3,0,24,93,8,2412,2,2,15174,-118.25573,34.073204,4,4350,0,0200,18960,0,0,0,0,0,0,0,0,0,0,0,0,0
14046615,3,8,292,437,4,1532,6,0,16109,-117.95715,33.647526,2,4530,1,122,9645,0,0,0,0,0,0,0,0,0,0,0,0,0
11155321,3,0,221,404,2,345,10,2,6187,-118.45200000000001,34.4216,2,2201,0,010C,7417,0,0,0,0,0,0,0,0,0,0,0,0,0
10999873,3,0,169,1,2,256,6,2,13704,-118.28903999999999,34.248215,1,4290,0,0100,4181,0,0,0,0,0,0,0,0,0,0,0,0,0
14289809,3,0,278,417,4,2264,6,0,18952,-117.80126000000001,33.69257,3,6289,1,122,20902,0,0,0,0,0,0,0,0,0,0,0,0,0
12209940,3,0,41,168,5,2866,4,2,8302,-118.287575,33.956466999999996,4,2608,0,0400,10077,0,0,0,0,0,6,0,0,0,0,0,0,6
11247956,3,0,374,396,3,636,6,2,1801,-117.85529,34.621937,2,656,0,0100,2824,0,0,0,0,0,0,0,0,0,0,0,0,0
10751144,3,0,188,395,3,1266,6,2,16991,-118.70163000000001,34.137997,3,4924,0,0100,16324,0,0,0,0,0,0,0,0,0,0,0,0,0
12713787,3,0,88,383,3,1097,12,2,20274,-118.38476000000001,33.777744,3,7108,0,010D,16387,0,0,0,0,0,0,0,0,0,0,0,0,0
12901027,3,0,265,233,4,1262,12,2,15117,-117.80443999999999,34.097164,3,4335,0,010D,16829,0,0,0,0,0,0,0,0,0,0,0,0,0
12642931,3,0,140,214,4,1298,6,2,18933,-118.295456,33.757328,2,6935,0,0100,13976,0,0,0,0,0,0,0,0,0,0,0,0,0
11171571,3,0,211,405,3,1042,10,2,10269,-118.56299999999999,34.4189,2,3465,0,010E,13911,0,0,0,0,0,0,0,0,0,0,0,0,0
12673883,3,0,108,379,3,2298,12,2,18285,-118.37246999999999,33.840393,3,5551,0,010D,20361,0,0,0,0,0,0,0,0,0,0,0,0,0
11312815,3,0,374,397,4,1600,6,2,8324,-118.073746,34.672398,3,3277,0,0100,14544,0,0,0,0,0,0,0,0,0,0,0,0,0
10835641,3,0,227,47,3,2359,6,2,4887,-118.51288600000001,34.190870000000004,3,1719,0,0101,5067,0,0,0,0,0,0,0,0,0,0,0,0,0
14482054,3,0,310,414,3,2749,6,0,22090,-117.58008600000001,33.6016,3,8292,1,122,21248,0,0,0,0,0,0,0,0,0,0,0,0,0
14624280,3,0,316,426,1,181,10,0,2680,-117.84043,33.754414000000004,1,995,1,34,2214,0,0,0,0,0,0,0,0,0,0,0,0,0
13893944,3,5,286,418,5,2968,6,0,23847,-117.87341,33.59388,3,10790,1,122,18413,0,0,0,0,0,0,0,0,0,0,0,0,0
13845262,3,5,321,423,2,466,6,0,15028,-117.8717,33.726215,1,4219,1,122,1745,0,0,0,0,0,0,0,0,0,0,0,0,0
14302686,3,8,278,417,4,1399,6,0,13472,-117.79372,33.7007,2,3096,1,122,13328,0,0,0,0,0,0,0,0,0,0,0,0,0
14304526,3,7,277,417,4,1151,6,0,3266,-117.77768,33.684357,2,855,1,122,3337,0,0,0,0,0,0,0,0,0,0,0,0,0
14101733,3,6,338,427,3,797,6,0,16912,-117.89975,33.778927,2,4811,1,122,6059,0,0,0,0,0,0,0,0,0,0,0,0,0
12686732,3,0,87,383,4,3310,6,2,23573,-118.418846,33.782753,4,10485,0,0104,22962,0,0,0,0,0,0,0,0,0,0,0,0,0
12468378,3,0,147,348,4,1936,2,2,14688,-118.17293500000001,33.81747,3,7859,0,0200,17847,0,0,0,0,0,0,0,0,0,0,0,0,0
11250820,3,0,382,396,2,352,6,2,1854,-117.83827,34.612390000000005,1,653,0,0100,2569,0,0,0,0,0,0,0,0,0,0,0,0,0
12738899,3,0,122,296,3,947,6,2,2402,-118.01783,33.9101,2,1029,0,0100,2339,0,0,0,0,0,0,0,0,0,0,0,0,0
13042419,3,0,252,233,3,1194,6,2,14290,-117.84131000000001,34.142703999999995,2,4010,0,0100,15569,0,0,0,0,0,0,0,0,0,0,0,0,0
11508080,3,0,84,373,3,1342,10,2,23386,-118.41171000000001,33.887234,4,10236,0,010C,22934,0,0,0,0,0,0,0,0,0,0,0,0,0
14006768,3,5,339,433,3,822,6,0,10815,-117.978806,33.798840000000006,1,3132,1,122,3937,0,0,0,0,0,0,0,0,0,0,0,0,0
17171792,3,5,363,451,2,1315,6,1,3436,-119.219536,34.1564,3,906,2,1110,7027,0,0,0,0,0,0,0,0,0,0,0,0,0
14306125,3,7,277,417,4,2628,6,0,18935,-117.792046,33.683907,3,5282,1,122,18715,0,0,0,0,0,0,0,0,0,0,0,0,0
14273457,3,6,288,420,3,870,4,0,22064,-117.928375,33.645817,2,9042,1,96,10284,0,0,0,0,0,0,0,0,0,0,0,0,0
12129341,3,0,166,256,4,750,2,2,4557,-118.0418,34.168526,2,1516,0,0200,6477,0,0,0,0,0,0,0,0,0,0,0,0,0
12797835,3,0,115,291,4,2202,6,2,14970,-118.03256999999999,33.95004,4,4242,0,0100,19395,0,0,0,0,0,0,0,0,0,0,0,0,0
14609133,3,0,335,411,4,1469,10,0,17846,-117.94078999999999,33.863876,3,5290,1,1,19535,0,0,0,0,0,0,0,0,0,0,0,0,0
10768174,3,0,191,51,3,882,6,2,14524,-118.579605,34.21342,2,4106,0,0100,10020,0,0,0,0,0,0,0,0,0,0,0,0,0
14161727,3,8,332,413,4,1444,6,0,13849,-117.87083999999999,33.919056,3,3775,1,122,16304,0,0,0,0,0,0,0,0,0,0,0,0,0
17303145,3,0,360,445,0,160,7,1,0,-119.291145,34.422768,0,0,2,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11895656,3,0,273,279,2,910,10,2,8863,-118.13423999999999,34.097747999999996,3,2582,0,010C,15866,0,0,0,0,0,0,0,0,0,0,0,0,0
14505866,3,0,312,414,3,795,6,0,17370,-117.61851499999999,33.654709999999994,2,6686,1,122,12358,0,0,0,0,0,0,0,0,0,0,0,0,0
12232028,3,0,50,174,2,536,6,2,217,-118.23917,33.933772999999995,1,285,0,0100,344,0,0,0,0,0,0,0,0,0,0,0,0,0
10895203,3,0,223,37,3,983,6,2,20749,-118.428505,34.165478,2,8333,0,0101,12612,0,0,0,0,0,0,0,0,0,0,0,0,0
11597865,3,0,69,391,3,791,10,2,9993,-118.39078500000001,34.003479999999996,2,2786,0,010C,14742,0,0,0,0,0,0,0,0,0,0,0,0,0
12948873,3,0,271,248,3,1556,6,2,16013,-117.90275600000001,34.06589,3,4446,0,0100,17996,0,0,0,0,0,6,0,0,0,0,0,0,6
13991623,3,7,327,433,4,790,6,0,6457,-117.97228,33.805240000000005,1,2230,1,122,3669,0,0,0,0,0,0,0,0,0,0,0,0,0
12823918,3,0,114,295,3,776,6,2,2863,-118.011086,33.93995,2,1094,0,0100,3338,0,0,0,0,0,0,0,0,0,0,0,0,0
13899151,3,4,305,415,2,440,6,0,19012,-117.61613,33.426666,1,6153,1,122,2070,0,0,0,0,0,0,0,0,0,0,0,0,0
11410697,3,0,100,362,2,1082,6,2,10170,-118.31933000000001,33.949253000000006,2,8759,0,0100,2156,0,0,0,0,0,0,0,0,0,0,0,0,0
11282537,3,0,374,397,2,906,6,2,6460,-118.11758,34.66571,2,2494,0,0100,12661,0,0,0,0,0,0,0,0,0,0,0,0,0
12539574,3,0,157,356,6,1957,3,2,1246,-118.15418999999999,33.77467,3,785,0,0300,492,0,0,0,0,0,0,0,0,0,0,0,0,0
11194883,3,0,379,401,4,1653,6,2,10856,-118.12942,34.609627,3,4534,0,0101,17217,0,0,0,0,0,0,0,0,0,0,0,0,0
12755131,3,0,124,332,3,1126,6,2,14285,-118.07558,33.896904,2,4218,0,0101,12867,0,0,0,0,0,0,0,0,0,0,0,0,0
11858264,3,0,264,284,3,810,6,2,15812,-118.09868,34.05317,2,4566,0,0100,8291,0,0,0,0,0,0,0,0,0,0,0,0,0
10757202,3,0,216,56,4,1533,6,2,3777,-118.62839,34.156284,2,1347,0,0101,5349,0,0,0,0,0,0,0,0,0,0,0,0,0
12596020,3,0,106,208,3,1302,3,2,8609,-118.30037,33.84167,3,2919,0,0300,7159,0,0,0,0,0,0,0,0,0,0,0,0,0
12853250,3,0,271,241,3,1388,6,2,14723,-117.86823000000001,34.068709999999996,2,5093,0,0100,6272,0,0,0,0,0,6,0,0,0,0,0,0,0
11200698,3,0,378,401,4,2132,6,2,11314,-118.10543999999999,34.575775,3,4219,0,0100,17665,0,0,0,0,0,0,0,0,0,0,0,0,0
10886036,3,0,223,34,3,827,6,2,16336,-118.42835,34.183679999999995,2,7386,0,0101,17190,0,0,0,0,0,0,0,0,0,0,0,0,0
14407160,3,0,309,416,3,1248,6,0,15388,-117.67988999999999,33.516888,3,3557,1,122,15215,0,0,0,0,0,0,0,0,0,0,0,0,0
13942597,3,5,311,439,4,1379,6,0,18590,-117.99648,33.76935,2,5803,1,122,10325,0,0,0,0,0,0,0,0,0,0,0,0,0
17090044,3,7,354,445,4,1193,6,1,12559,-119.16533000000001,34.29785,2,2873,2,1111,15643,0,0,0,0,0,0,0,0,0,0,0,0,0
12478018,3,0,131,336,3,717,6,2,9448,-118.11011,33.87088,2,2706,0,0100,10428,0,0,0,0,0,0,0,0,0,0,0,0,0
12018928,3,0,59,386,1,1748,10,2,13528,-118.37700000000001,34.091,3,10145,0,010C,12571,0,0,0,0,0,0,0,0,0,0,0,0,0
12597086,3,0,108,378,3,1173,6,2,3848,-118.33458,33.838802,2,1219,0,0100,2951,0,0,0,0,0,0,0,0,0,0,0,0,0
12987643,3,0,243,244,3,676,6,2,6645,-117.973175,34.079105,2,2131,0,0100,4646,0,0,0,0,0,0,0,0,0,0,0,0,0
12358954,3,0,80,306,6,1938,2,2,10229,-118.1994,33.987972,4,3858,0,0200,16196,0,0,0,0,0,0,0,0,0,0,0,0,0
10729600,3,0,192,54,4,1124,6,2,16662,-118.637405,34.18679,3,5066,0,0100,6583,0,0,0,0,0,0,0,0,0,0,0,0,0
12018050,3,0,43,386,2,635,10,2,18225,-118.369,34.0939,2,5911,0,010E,9900,0,0,0,0,0,0,0,0,0,0,0,0,0
17094275,3,7,354,445,4,1270,6,1,10115,-119.16463999999999,34.27635,2,2319,2,1111,13255,0,0,0,0,0,0,0,0,0,0,0,0,0
17311602,3,0,367,444,0,942,7,1,0,-119.0928,34.338359999999994,0,0,2,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12724861,3,0,124,326,2,1025,10,2,13762,-118.08904,33.918312,3,4059,0,010C,12392,0,0,0,0,0,0,0,0,0,0,0,0,0
14287201,3,8,323,417,3,1738,6,0,9850,-117.82023999999998,33.72203,2,2708,1,122,14371,0,0,0,0,0,0,0,0,0,0,0,0,0
11821064,3,0,53,299,4,2234,6,2,9467,-118.17386,34.05899,3,3081,0,0100,12750,0,0,0,0,0,0,0,0,0,0,0,0,0
13080588,3,0,269,241,2,303,6,2,17499,-117.871475,34.009327,1,5235,0,0100,7487,0,0,0,0,0,0,0,0,0,0,0,0,0
12679306,3,0,110,380,3,582,6,2,12846,-118.359245,33.824394,1,3430,0,0100,4359,0,0,0,0,0,0,0,0,0,0,0,0,0
13086674,3,0,272,252,3,991,6,2,9698,-117.8967,34.022785,2,3134,0,0100,8497,0,0,0,0,0,0,0,0,0,0,0,0,0
14011728,3,0,327,441,5,1724,6,0,15566,-118.010796,33.815517,3,4486,1,122,18873,0,0,0,0,0,0,0,0,0,0,0,0,0
14116717,3,8,329,429,4,1305,6,0,10287,-117.88266999999999,33.828033000000005,2,2813,1,122,11717,0,0,0,0,0,0,0,0,0,0,0,0,0
12181287,3,0,44,162,3,544,6,2,9265,-118.30271,33.982063000000004,1,3894,0,0100,4626,0,0,0,0,0,0,0,0,0,0,0,0,0
14357614,3,0,284,417,3,1836,6,0,21552,-117.73801999999999,33.70512,3,9182,1,1,21527,0,0,0,0,0,0,0,0,0,0,0,0,0
11959825,3,0,55,73,5,2193,4,2,18151,-118.2293,34.105312,4,5911,0,0400,15958,0,0,0,0,0,0,0,0,0,0,0,0,0
13120962,3,0,374,398,0,462,7,2,0,-118.085625,34.702457,0,295,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12692125,3,0,137,382,5,1845,2,2,15515,-118.31538,33.782920000000004,3,6321,0,0200,16121,0,0,0,0,0,0,0,0,0,0,0,0,0
11515980,3,0,47,393,4,2014,6,2,4997,-118.371895,33.994904,3,1988,0,0100,7710,0,0,0,0,0,0,0,0,0,0,0,0,0
11119738,3,0,210,404,4,2385,12,2,18852,-118.54035,34.43866,3,7150,0,010D,20120,0,0,0,0,0,0,0,0,0,0,0,0,0
12160600,3,0,159,267,3,664,6,2,15715,-118.15615,34.196983,2,4518,0,0100,14819,0,0,0,0,0,0,0,0,0,0,0,0,0
12732033,3,0,122,295,4,1215,6,2,10079,-117.99436000000001,33.923233,2,2829,0,0100,15271,0,0,0,0,0,0,0,0,0,0,0,0,0
17058313,3,6,359,445,3,962,6,1,13557,-119.31178999999999,34.403529999999996,2,3187,2,1110,8018,0,0,0,0,0,0,0,0,0,0,0,0,0
10787971,3,0,191,53,4,1184,6,2,2654,-118.56446000000001,34.196940000000005,2,818,0,0100,1844,0,0,0,0,0,0,0,0,0,0,0,0,0
14612379,3,0,121,408,2,384,10,0,9236,-117.96055,33.922737,1,2683,1,34,3201,0,0,0,0,0,0,0,0,0,0,0,0,0
12309663,3,0,91,311,5,1570,2,2,15523,-118.20119,33.95916,3,4799,0,0200,16411,0,0,0,0,0,0,0,0,0,0,0,0,0
12706138,3,0,87,383,3,1163,6,2,4150,-118.35672,33.785706,2,1399,0,0100,2989,0,0,0,0,0,0,0,0,0,0,0,0,0
12786237,3,0,111,290,3,1212,2,2,14848,-118.0436,33.9834,2,4449,0,0200,9740,0,0,0,0,0,0,0,0,0,0,0,0,0
12983705,3,0,249,262,4,886,6,2,18741,-118.01395,34.076023,2,6682,0,0100,10765,0,0,0,0,0,0,0,0,0,0,0,0,0
11213791,3,0,380,402,3,787,6,2,6249,-118.03788,34.574303,2,2689,0,0100,12132,0,0,0,0,0,0,0,0,0,0,0,0,0
14697481,3,0,351,413,2,626,10,0,14917,-117.72453999999999,33.872616,2,4130,1,34,7304,0,0,0,0,0,0,0,0,0,0,0,0,0
11111685,3,0,210,404,3,1004,12,2,13805,-118.54671499999999,34.445927000000005,2,4956,0,010D,13741,0,0,0,0,0,0,0,0,0,0,0,0,0
12320738,3,0,91,312,3,831,12,2,3417,-118.16276599999999,33.942924,3,1201,0,010D,5526,0,0,0,0,0,0,0,0,0,0,0,0,0
13956494,3,12,317,436,0,31,6,0,183,-117.93526999999999,33.758083,0,267,1,122,22,0,0,0,0,0,0,0,0,0,0,0,0,0
11034921,3,0,200,26,4,1129,6,2,15837,-118.43733999999999,34.23895,3,5185,0,0100,10260,0,0,0,0,0,0,0,0,0,0,0,0,0
14175639,3,0,337,412,0,0,7,0,6145,-117.87899999999999,33.9064,0,1816,1,73,14059,0,0,0,0,0,0,0,0,0,0,0,0,0
14627933,3,0,312,414,1,154,10,0,4864,-117.581566,33.64756,1,1722,1,34,3562,0,0,0,0,0,0,0,0,0,0,0,0,0
12900632,3,0,257,236,4,846,6,2,16307,-117.77161000000001,34.112716999999996,2,4688,0,0100,14004,0,0,0,0,0,0,0,0,0,0,0,0,0
10774533,3,0,201,46,3,759,10,2,10914,-118.56200000000001,34.2071,3,3038,0,010C,7396,0,0,0,0,0,0,0,0,0,0,0,0,0
10871660,3,0,239,31,5,1710,6,2,14668,-118.41786,34.213978000000004,3,4199,0,0100,14086,0,0,0,0,0,0,0,0,0,0,0,0,0
14652840,3,0,309,416,3,930,10,0,17832,-117.70128999999999,33.546459999999996,3,4561,1,34,14080,0,0,0,0,0,0,0,0,0,0,0,0,0
12158632,3,0,171,268,2,144,6,2,3591,-118.155685,34.17756,1,1163,0,0100,858,0,0,0,0,0,0,0,0,0,0,0,0,0
17244244,3,6,369,462,4,729,6,1,897,-118.76489,34.27662,1,618,2,1111,1183,0,0,0,0,0,6,0,0,0,0,0,0,0
14045425,3,8,292,437,4,1844,6,0,18128,-117.95551999999999,33.645226,2,5391,1,122,16467,0,0,0,0,0,0,0,0,0,0,0,0,0
12127698,3,0,175,266,3,1822,6,2,18563,-118.07021,34.174065,2,5886,0,0101,19472,0,0,0,0,0,0,0,0,0,0,0,0,0
14239623,3,7,347,427,3,1026,6,0,15915,-117.87335,33.784929999999996,2,4154,1,122,5531,0,0,0,0,0,0,0,0,0,0,0,0,0
14097208,3,8,342,440,4,1836,6,0,20610,-118.032074,33.775420000000004,3,7967,1,122,18219,0,0,0,0,0,0,0,0,0,0,0,0,0
11808928,3,0,28,94,2,1038,6,2,1635,-118.21186999999999,34.077927,1,648,0,0100,819,0,0,0,0,0,0,0,0,0,0,0,0,0
11244294,3,0,376,406,1,152,6,2,4684,-117.91216000000001,34.42637,1,1255,0,0100,3456,0,0,0,0,0,0,0,0,0,0,0,0,0
12400277,3,0,71,326,3,619,6,2,14822,-118.10928999999999,33.953205,2,4201,0,0101,8894,0,0,0,0,0,0,0,0,0,0,0,0,0
13010055,3,0,268,260,3,594,6,2,18036,-118.06504,34.091640000000005,2,5505,0,0100,8123,0,0,0,0,0,0,0,0,0,0,0,0,0
17254551,3,5,369,462,3,568,6,1,1011,-118.74441000000002,34.278084,2,712,2,1111,1335,0,0,0,0,0,0,0,0,0,0,0,0,0
13835373,3,6,320,425,4,1888,6,0,17438,-117.879906,33.766697,3,5154,1,122,14575,0,0,0,0,0,0,0,0,0,0,0,0,0
12598545,3,0,106,379,3,1098,6,2,16825,-118.31992,33.832417,2,4788,0,0100,12560,0,0,0,0,0,0,0,0,0,0,0,0,0
14750099,3,0,313,414,1,120,10,0,9886,-117.6717,33.622368,1,2211,1,34,2997,0,0,0,0,0,0,0,0,0,0,0,0,0
12691423,3,0,87,383,1,169,10,2,10583,-118.34200000000001,33.7852,1,3193,0,010E,11199,0,0,0,0,0,0,0,0,0,0,0,0,0
12088989,3,0,38,66,6,1980,2,2,7303,-118.21911999999999,34.130234,3,2142,0,0200,11043,0,0,0,0,0,0,0,0,0,0,0,0,0
17114474,3,5,353,446,3,718,6,1,1191,-119.19945,34.255359999999996,2,729,2,1111,1593,0,0,0,0,0,0,0,0,0,0,0,0,0
12881989,3,0,262,239,2,740,6,2,2646,-117.73926000000002,34.06173,1,941,0,0100,2402,0,0,0,0,0,0,0,0,0,0,0,0,0
14016582,3,5,117,441,3,547,6,0,15562,-118.00986499999999,33.85267,1,4358,1,122,2351,0,0,0,0,0,0,0,0,0,0,0,0,0
11849026,3,0,259,285,4,2262,6,2,22217,-118.122215,34.0541,4,9177,0,0100,21852,0,0,0,0,0,0,0,0,0,0,0,0,0
12958476,3,0,164,258,3,696,6,2,10153,-118.012276,34.145947,2,3163,0,0100,8493,0,0,0,0,0,0,0,0,0,0,0,0,0
17217475,3,9,215,461,4,1801,10,1,21002,-118.817986,34.21427,2,7088,2,1129,19096,0,0,0,0,0,0,0,0,0,0,0,0,0
11178769,3,0,220,404,3,1554,6,2,15826,-118.62446000000001,34.45669,3,5195,0,0101,19307,0,0,0,0,0,0,0,0,0,0,0,0,0
13012184,3,0,264,264,3,562,6,2,8043,-118.07162,34.06907,1,2453,0,0100,6562,0,0,0,0,0,0,0,0,0,0,0,0,0
13118988,3,0,378,402,0,846,7,2,0,-118.06509399999999,34.571087,0,198,0,070P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12687707,3,0,87,383,3,979,6,2,22399,-118.41403999999999,33.770374,2,9186,0,0101,16991,0,0,0,0,0,0,0,0,0,0,0,0,0
10979353,3,0,203,8,3,646,6,2,9742,-118.41377,34.300755,2,2722,0,0100,4619,0,0,0,0,0,6,0,0,0,0,0,0,0
13846379,3,5,321,423,2,741,6,0,492,-117.86035,33.733265,1,435,1,122,363,0,0,0,0,0,0,0,0,0,0,0,0,0
11179687,3,0,199,12,4,1596,6,2,15200,-118.54115,34.292946,2,4495,0,0100,17181,0,0,0,0,0,0,0,0,0,0,0,0,0
11025354,3,0,200,7,4,1007,6,2,5729,-118.40741000000001,34.24505,2,1741,0,0100,8836,0,0,0,0,0,0,0,0,0,0,0,0,0
11861658,3,0,264,264,3,740,6,2,19053,-118.07857,34.056683,2,5852,0,0100,9773,0,0,0,0,0,0,0,0,0,0,0,0,0
10881313,3,0,240,33,6,1721,6,2,17653,-118.39415,34.193436,5,5457,0,0100,18094,0,0,0,0,0,0,0,0,0,0,0,0,0
14177634,3,3,349,412,1,91,6,0,12533,-117.87256000000001,33.872494,1,3579,1,122,328,0,0,0,0,0,0,0,0,0,0,0,0,0
12225006,3,0,44,163,2,689,6,2,549,-118.30957,33.942898,1,539,0,0100,462,0,0,0,0,0,0,0,0,0,0,0,0,0
11978722,3,0,39,69,2,334,6,2,5735,-118.1889,34.1127,1,1624,0,0100,1014,0,0,0,0,0,0,0,0,0,0,0,0,0
11904603,3,0,274,283,3,927,6,2,11085,-118.157974,34.06795,2,3072,0,0100,6264,0,0,0,0,0,0,0,0,0,0,0,0,0
12485498,3,0,134,341,3,997,6,2,14390,-118.11496000000001,33.854156,2,1931,0,0100,12431,0,0,0,0,0,0,0,0,0,0,0,0,0
12414897,3,0,129,336,3,723,6,2,19347,-118.05698999999998,33.864243,2,6491,0,0100,9871,0,0,0,0,0,0,0,0,0,0,0,0,0
12275625,3,0,66,320,2,822,2,2,13363,-118.22491000000001,33.88924,2,5373,0,0200,13390,0,0,0,0,0,0,0,0,0,0,0,0,0
11924485,3,0,266,278,2,1219,6,2,12428,-118.07585,34.1164,3,3420,0,0101,10507,0,0,0,0,0,0,0,0,0,0,0,0,0
14218034,3,8,330,413,4,1999,6,0,11498,-117.747505,33.836754,3,2871,1,122,13534,0,0,0,0,0,0,0,0,0,0,0,0,0
12985487,3,0,243,244,2,264,6,2,6336,-117.99687,34.073395,1,2034,0,0100,1847,0,0,0,0,0,0,0,0,0,0,0,0,0
13996723,3,8,326,432,4,1736,6,0,16015,-117.93793000000001,33.812546000000005,3,4539,1,122,13376,0,0,0,0,0,0,0,0,0,0,0,0,0
11557367,3,0,31,193,3,1552,6,2,22770,-118.41667,34.019816999999996,2,9648,0,0101,20648,0,0,0,0,0,0,0,0,0,0,0,0,0
11177697,3,0,220,404,2,1260,6,2,14774,-118.61626399999999,34.45174,3,4738,0,0100,19486,0,0,0,0,0,0,0,0,0,0,0,0,0
